Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
TSLA,11/23/11,31.76,32.05,31.25,31.45,451813,-0.62,-1.93%
TSLA,11/22/11,31.76,32.79,31.05,32.07,732518,0.31,0.98%
TSLA,11/21/11,32.44,32.44,31.05,31.76,1031524,-0.84,-2.58%
TSLA,11/18/11,33.64,34.11,32.54,32.60,902729,-1.08,-3.21%
TSLA,11/17/11,34.50,34.90,33.19,33.68,1349265,-1.26,-3.61%
TSLA,11/16/11,33.48,35.00,33.40,34.94,1833136,1.01,2.98%
TSLA,11/15/11,32.92,34.40,32.73,33.93,890905,0.71,2.14%
TSLA,11/14/11,33.00,33.54,32.62,33.22,1325656,-0.42,-1.25%
TSLA,11/11/11,31.90,34.50,30.57,33.64,3875123,2.31,7.37%
TSLA,11/10/11,30.94,31.50,30.65,31.33,747273,0.45,1.46%
TSLA,11/09/11,30.87,31.49,30.30,30.88,953656,-0.96,-3.02%
TSLA,11/08/11,31.37,32.00,30.72,31.84,1167830,0.57,1.82%
TSLA,11/07/11,31.64,32.00,30.75,31.27,1266269,-1.04,-3.22%
TSLA,11/04/11,31.46,32.40,30.51,32.31,3033107,-0.15,-0.46%
TSLA,11/03/11,30.00,32.49,29.53,32.46,2509663,3.75,13.06%
TSLA,11/02/11,29.00,29.26,28.25,28.71,875276,-0.17,-0.59%
TSLA,11/01/11,28.39,28.92,28.00,28.88,635175,-0.49,-1.67%
TSLA,10/31/11,29.50,29.51,28.75,29.37,1133969,-0.50,-1.67%
TSLA,10/28/11,28.50,30.00,28.01,29.87,1264993,1.11,3.86%
TSLA,10/27/11,28.34,28.95,28.11,28.76,869335,0.78,2.79%
TSLA,10/26/11,28.19,28.37,27.40,27.98,510479,-0.27,-0.96%
TSLA,10/25/11,28.23,28.86,27.80,28.25,654371,-0.30,-1.05%
TSLA,10/24/11,27.87,28.89,27.75,28.55,940550,0.52,1.86%
TSLA,10/21/11,27.40,28.30,27.01,28.03,1142550,0.69,2.52%
TSLA,10/20/11,27.44,27.47,27.00,27.34,999647,-0.23,-0.83%
TSLA,10/19/11,28.02,28.06,27.30,27.57,792850,-0.77,-2.72%
TSLA,10/18/11,27.30,28.43,26.71,28.34,999690,0.92,3.36%
TSLA,10/17/11,27.86,28.00,27.26,27.42,754439,-0.63,-2.25%
TSLA,10/14/11,28.00,28.55,27.26,28.05,1400469,0.11,0.39%
TSLA,10/13/11,27.63,28.47,27.44,27.94,1043413,0.14,0.50%
TSLA,10/12/11,27.25,28.00,27.20,27.80,1123364,0.19,0.69%
TSLA,10/11/11,27.51,27.77,27.09,27.61,575603,-0.27,-0.97%
TSLA,10/10/11,27.31,28.18,27.00,27.88,923416,0.89,3.30%
TSLA,10/07/11,26.98,27.60,26.05,26.99,1311548,0.03,0.11%
TSLA,10/06/11,26.17,27.60,25.02,26.96,1769026,1.59,6.27%
TSLA,10/05/11,24.03,25.83,23.35,25.37,1229414,1.71,7.23%
TSLA,10/04/11,23.29,24.32,22.93,23.66,1200214,-0.07,-0.29%
TSLA,10/03/11,24.95,25.00,23.25,23.73,1023130,-0.66,-2.71%
TSLA,09/30/11,24.80,24.89,23.49,24.39,1336054,0.27,1.12%
TSLA,09/29/11,25.72,25.82,23.55,24.12,929545,-0.47,-1.91%
TSLA,09/28/11,26.00,26.50,24.51,24.59,723206,-1.60,-6.11%
TSLA,09/27/11,26.00,26.99,25.57,26.19,674429,0.67,2.63%
TSLA,09/26/11,26.52,26.52,24.90,25.52,934715,-0.86,-3.26%
