Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
XNET,09/16/14,12.20,12.25,11.62,12.06,441241,-0.19,-1.55%
XNET,09/15/14,12.90,13.10,12.10,12.25,511365,-0.55,-4.30%
XNET,09/12/14,13.37,13.40,12.65,12.80,473167,-0.35,-2.66%
XNET,09/11/14,13.35,13.35,13.03,13.15,505683,-0.20,-1.50%
XNET,09/10/14,13.85,13.85,13.16,13.35,325187,-0.53,-3.82%
XNET,09/09/14,13.84,14.20,13.11,13.88,910839,0.03,0.22%
XNET,09/08/14,13.08,14.31,12.88,13.85,772849,0.52,3.90%
XNET,09/05/14,12.10,13.33,12.10,13.33,1415828,1.25,10.35%
XNET,09/04/14,11.44,12.69,11.38,12.08,1007980,0.60,5.23%
XNET,09/03/14,11.50,11.68,11.11,11.48,204413,0.00,0.00%
XNET,09/02/14,11.06,11.48,11.05,11.48,255537,0.25,2.23%
XNET,08/29/14,11.19,11.23,11.23,11.23,126100,0.03,0.27%
XNET,08/28/14,10.80,11.47,10.77,11.20,450903,0.33,3.04%
XNET,08/27/14,11.00,11.13,10.70,10.87,436491,-0.19,-1.72%
XNET,08/26/14,11.30,11.40,10.88,11.06,432442,-0.33,-2.90%
XNET,08/25/14,11.94,11.94,11.34,11.39,485411,-0.48,-4.04%
XNET,08/22/14,11.81,12.00,11.52,11.87,659712,0.04,0.34%
XNET,08/21/14,10.50,11.95,10.42,11.83,1860457,1.44,13.86%
XNET,08/20/14,11.20,11.26,9.960,10.39,1890153,-0.97,-8.54%
XNET,08/19/14,12.08,12.08,11.13,11.36,580965,-0.67,-5.57%
XNET,08/18/14,12.36,12.40,12.01,12.03,221319,-0.08,-0.66%
XNET,08/15/14,12.39,12.47,12.15,12.11,230180,-0.15,-1.22%
XNET,08/14/14,12.62,12.79,12.25,12.26,161177,-0.36,-2.85%
XNET,08/13/14,12.88,12.90,12.57,12.62,110407,-0.28,-2.17%
XNET,08/12/14,13.02,13.05,12.81,12.90,80501,-0.05,-0.39%
XNET,08/11/14,13.38,13.40,12.88,12.95,205053,-0.28,-2.12%
XNET,08/08/14,13.14,13.65,13.10,13.23,257756,-0.07,-0.53%
XNET,08/07/14,12.68,13.50,12.66,13.30,363862,0.53,4.15%
XNET,08/06/14,12.70,12.87,12.60,12.77,143402,-0.04,-0.31%
XNET,08/05/14,12.74,13.10,12.60,12.81,148965,-0.22,-1.69%
XNET,08/04/14,12.77,13.17,12.50,13.03,308339,0.34,2.68%
XNET,08/01/14,12.03,12.70,12.00,12.69,180318,0.68,5.66%
XNET,07/31/14,12.40,12.45,12.00,12.01,283049,-0.41,-3.30%
XNET,07/30/14,12.58,12.72,12.41,12.42,64156,-0.16,-1.27%
XNET,07/29/14,12.41,12.80,12.41,12.58,696238,0.08,0.64%
XNET,07/28/14,12.84,12.84,12.36,12.50,313356,-0.25,-1.96%
XNET,07/25/14,12.75,12.85,12.53,12.75,162486,0.05,0.39%
XNET,07/24/14,12.16,12.85,12.16,12.70,233362,0.11,0.87%
XNET,07/23/14,12.25,12.72,12.25,12.59,325374,0.34,2.78%
XNET,07/22/14,12.25,12.72,12.11,12.25,420795,-0.03,-0.24%
XNET,07/21/14,12.63,12.73,12.04,12.28,450417,-0.67,-5.17%
XNET,07/18/14,13.05,13.06,12.50,12.95,449971,-0.07,-0.54%
XNET,07/17/14,13.22,13.40,13.00,13.02,313320,-0.20,-1.51%
XNET,07/16/14,13.72,13.72,13.18,13.22,324624,-0.43,-3.15%
XNET,07/15/14,13.80,13.98,13.60,13.65,167794,-0.12,-0.87%
XNET,07/14/14,13.70,14.02,13.70,13.77,372057,-0.05,-0.36%
XNET,07/11/14,14.27,14.28,13.80,13.82,286570,-0.43,-3.02%
XNET,07/10/14,13.40,14.54,12.80,14.25,515887,0.75,5.56%
XNET,07/09/14,13.53,13.75,13.24,13.50,462320,-0.29,-2.10%
XNET,07/08/14,14.35,14.45,13.52,13.79,952138,-0.54,-3.77%
XNET,07/07/14,14.50,14.79,14.21,14.33,494502,-0.22,-1.51%
XNET,07/03/14,14.74,14.55,14.55,14.55,245600,-0.14,-0.95%
XNET,07/02/14,14.85,15.10,14.50,14.69,732114,0.11,0.75%
XNET,07/01/14,14.95,15.08,14.49,14.58,958036,-0.39,-2.61%
XNET,06/30/14,15.20,15.30,14.90,14.97,695291,-0.12,-0.80%
XNET,06/27/14,15.25,15.45,14.90,15.09,744448,-0.05,-0.33%
XNET,06/26/14,15.15,15.87,14.91,15.14,1197344,-0.12,-0.79%
XNET,06/25/14,15.13,16.18,15.00,15.26,3566764,0.36,2.42%
