Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
LMT,01/07/16,213.81,216.19,212.14,213.29,1809672,-4.34,-1.99%
LMT,01/06/16,217.83,221.00,216.26,217.63,1786737,-0.63,-0.29%
LMT,01/05/16,214.59,218.94,214.02,218.26,1349592,5.05,2.37%
LMT,01/04/16,214.00,215.77,211.39,213.21,1874830,-3.94,-1.81%
LMT,12/31/15,219.58,217.15,217.15,217.15,1157800,-2.65,-1.21%
LMT,12/30/15,220.93,221.24,219.62,219.80,633099,-0.67,-0.30%
LMT,12/29/15,219.36,221.35,218.80,220.47,768589,2.06,0.94%
LMT,12/28/15,218.08,218.77,217.43,218.41,612933,-0.15,-0.07%
LMT,12/24/15,218.00,218.56,218.56,218.56,524400,0.63,0.29%
LMT,12/23/15,218.00,218.35,217.18,217.93,742711,0.35,0.16%
LMT,12/22/15,216.16,218.23,215.58,217.58,894817,2.11,0.98%
LMT,12/21/15,213.80,215.59,213.52,215.47,1066828,3.29,1.55%
LMT,12/18/15,213.75,215.17,211.85,212.18,2058224,-3.04,-1.41%
LMT,12/17/15,217.86,218.76,215.16,215.22,1281248,-2.28,-1.05%
LMT,12/16/15,216.00,218.11,214.75,217.50,1350436,2.66,1.24%
LMT,12/15/15,217.00,217.24,214.72,214.84,1539992,-1.74,-0.80%
LMT,12/14/15,215.99,217.57,214.72,216.58,2026159,-0.62,-0.29%
LMT,12/11/15,217.54,219.13,216.70,217.20,1801876,-1.68,-0.77%
LMT,12/10/15,217.92,219.75,217.00,218.88,1119038,1.34,0.62%
LMT,12/09/15,218.02,220.26,216.61,217.54,1194940,-1.27,-0.58%
LMT,12/08/15,217.69,219.78,217.30,218.81,844729,-0.32,-0.15%
LMT,12/07/15,218.34,219.62,217.54,219.13,1537750,0.74,0.34%
LMT,12/04/15,216.00,219.85,216.00,218.39,1701581,2.93,1.36%
LMT,12/03/15,219.27,219.76,214.69,215.46,1776842,-3.48,-1.59%
LMT,12/02/15,220.25,220.95,218.78,218.94,1307361,-1.26,-0.57%
LMT,12/01/15,220.06,223.10,219.37,220.20,1266141,1.04,0.47%
LMT,11/30/15,223.60,223.68,218.53,219.16,3000337,-6.75,-2.99%
LMT,11/27/15,225.53,226.23,224.31,225.91,972764,0.11,0.05%
LMT,11/25/15,226.48,225.80,225.80,225.80,2156400,-0.63,-0.28%
LMT,11/24/15,224.96,226.99,224.51,226.43,1235028,0.40,0.18%
LMT,11/23/15,226.50,227.68,225.46,226.03,937358,-0.03,-0.01%
LMT,11/20/15,225.45,226.98,224.96,226.06,1321151,2.06,0.92%
LMT,11/19/15,224.48,225.47,223.50,224.00,1411374,0.78,0.35%
LMT,11/18/15,222.54,223.37,220.72,223.22,1185393,0.83,0.37%
LMT,11/17/15,222.07,225.25,220.81,222.39,2082059,1.72,0.78%
LMT,11/16/15,214.31,220.84,214.08,220.67,1516186,7.51,3.52%
LMT,11/13/15,213.50,214.82,211.78,213.16,1059103,-0.42,-0.20%
LMT,11/12/15,214.50,215.06,212.66,213.58,1292177,-1.53,-0.71%
LMT,11/11/15,214.37,216.52,214.26,215.11,1197848,1.04,0.49%
LMT,11/10/15,214.37,215.74,212.63,214.07,1166067,-0.63,-0.29%
LMT,11/09/15,215.77,216.37,214.06,214.70,1657039,-1.93,-0.89%
LMT,11/06/15,218.00,218.49,215.04,216.63,1456262,-1.97,-0.90%
LMT,11/05/15,219.17,220.59,218.01,218.60,911602,-0.23,-0.11%
LMT,11/04/15,219.71,220.35,218.51,218.83,933118,-0.07,-0.03%
LMT,11/03/15,220.00,220.46,218.34,218.90,1046290,-1.69,-0.77%
LMT,11/02/15,219.89,221.00,218.91,220.59,1160716,0.76,0.35%
LMT,10/30/15,219.00,220.69,218.33,219.83,1774826,1.58,0.72%
LMT,10/29/15,221.00,222.69,217.77,218.25,1795865,-2.79,-1.26%
LMT,10/28/15,222.25,224.44,218.36,221.04,1973548,-2.00,-0.90%
LMT,10/27/15,219.97,225.15,219.81,223.04,1399236,2.10,0.95%
LMT,10/26/15,219.32,221.35,218.89,220.94,1383815,1.62,0.74%
LMT,10/23/15,218.00,219.42,217.23,219.32,1280865,2.81,1.30%
LMT,10/22/15,212.22,216.99,212.22,216.51,1190158,4.95,2.34%
LMT,10/21/15,209.76,213.15,208.74,211.56,1333949,2.83,1.36%
LMT,10/20/15,207.38,209.54,205.14,208.73,1926453,-1.91,-0.91%
LMT,10/19/15,209.24,210.73,208.50,210.64,1329675,0.86,0.41%
LMT,10/16/15,210.40,211.00,208.69,209.78,1145664,0.60,0.29%
LMT,10/15/15,209.23,211.70,207.51,209.18,1497602,1.03,0.49%
LMT,10/14/15,212.05,212.59,207.99,208.15,1192893,-3.83,-1.81%
LMT,10/13/15,213.22,214.36,211.94,211.98,1026158,-2.35,-1.10%
