Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
BABA,02/09/17,103.57,104.18,102.56,103.34,8427752,-0.23,-0.22%
BABA,02/08/17,101.55,103.99,101.16,103.57,10176015,2.74,2.72%
BABA,02/07/17,101.04,101.60,100.50,100.83,5655088,-0.07,-0.07%
BABA,02/06/17,100.17,101.71,100.02,100.90,6784820,0.51,0.51%
BABA,02/03/17,101.50,101.56,100.30,100.39,6197622,-0.45,-0.45%
BABA,02/02/17,101.28,101.30,100.56,100.84,5367277,-0.73,-0.72%
BABA,02/01/17,102.07,102.38,100.87,101.57,5727828,0.26,0.26%
BABA,01/31/17,100.24,102.09,100.06,101.31,7522604,0.29,0.29%
BABA,01/30/17,101.20,101.46,100.09,101.02,8615927,-1.05,-1.03%
BABA,01/27/17,102.25,102.70,101.29,102.07,8031012,-0.68,-0.66%
BABA,01/26/17,103.92,104.57,102.17,102.75,12500424,-1.31,-1.26%
BABA,01/25/17,102.46,104.27,101.90,104.06,23310588,2.63,2.59%
BABA,01/24/17,103.15,103.19,99.94,101.43,37167763,3.02,3.07%
BABA,01/23/17,96.48,98.67,96.26,98.41,14041723,2.35,2.45%
BABA,01/20/17,96.45,97.15,95.67,96.06,9685787,-0.11,-0.11%
BABA,01/19/17,96.42,96.70,95.58,96.17,7085880,0.17,0.18%
BABA,01/18/17,96.27,96.27,95.26,96.00,6606580,-0.12,-0.12%
BABA,01/17/17,96.32,96.59,95.00,96.12,6340874,-0.15,-0.16%
BABA,01/13/17,,96.27,96.27,96.27,0,0.37,0.39%
BABA,01/12/17,96.85,96.85,94.80,95.90,8420042,-1.04,-1.07%
BABA,01/11/17,96.92,97.45,95.60,96.94,8729038,0.19,0.20%
BABA,01/10/17,96.40,97.90,95.55,96.75,14760565,2.03,2.14%
BABA,01/09/17,94.16,95.62,93.31,94.72,10822805,0.83,0.88%
BABA,01/06/17,94.40,94.50,93.00,93.89,7639786,-0.48,-0.51%
BABA,01/05/17,91.91,94.81,91.64,94.37,16814062,3.86,4.26%
BABA,01/04/17,88.99,90.89,88.58,90.51,11481340,1.91,2.16%
BABA,01/03/17,89.00,89.00,88.08,88.60,8785312,0.79,0.90%
BABA,12/30/16,,87.81,87.81,87.81,0,0.48,0.55%
BABA,12/29/16,87.82,88.20,87.16,87.33,5465800,-0.04,-0.05%
BABA,12/28/16,88.30,88.75,87.22,87.37,6419389,-0.17,-0.19%
BABA,12/27/16,86.72,87.94,86.71,87.54,5227488,0.75,0.86%
BABA,12/23/16,,86.79,86.79,86.79,0,-0.01,-0.01%
BABA,12/22/16,87.89,88.26,86.01,86.80,14401799,-2.45,-2.75%
BABA,12/21/16,89.96,90.43,89.25,89.25,9033010,-0.59,-0.66%
BABA,12/20/16,89.19,90.31,88.94,89.84,8428791,0.91,1.02%
BABA,12/19/16,88.61,89.82,88.41,88.93,10220479,0.26,0.29%
BABA,12/16/16,89.00,90.10,88.56,88.67,11341520,-0.18,-0.20%
BABA,12/15/16,90.00,90.60,88.74,88.85,19191923,-2.34,-2.57%
BABA,12/14/16,91.83,92.26,90.83,91.19,9150699,-0.97,-1.05%
BABA,12/13/16,92.80,93.73,91.87,92.16,10450413,-0.31,-0.34%
BABA,12/12/16,92.05,92.89,91.70,92.47,9354872,-0.81,-0.87%
BABA,12/09/16,92.51,93.64,92.28,93.28,9177566,0.97,1.05%
BABA,12/08/16,91.80,93.08,91.03,92.31,10908872,1.24,1.36%
BABA,12/07/16,90.52,91.65,89.50,91.07,13219137,0.67,0.74%
BABA,12/06/16,91.56,91.93,89.96,90.40,7772674,-0.59,-0.65%
BABA,12/05/16,90.05,91.40,89.57,90.99,8867024,0.51,0.56%
BABA,12/02/16,90.38,91.74,89.95,90.48,11718827,0.62,0.69%
BABA,12/01/16,94.00,94.06,89.18,89.86,24022405,-4.16,-4.42%
BABA,11/30/16,95.28,95.48,93.30,94.02,11415798,-0.97,-1.02%
BABA,11/29/16,93.67,96.06,93.39,94.99,14137409,1.23,1.31%
BABA,11/28/16,93.02,95.74,93.00,93.76,14308374,0.75,0.81%
BABA,11/25/16,93.55,93.75,92.78,93.01,4868511,-0.02,-0.02%
BABA,11/23/16,,93.03,93.03,93.03,0,-0.18,-0.19%
BABA,11/22/16,94.24,94.42,93.16,93.21,10396593,-0.20,-0.21%
BABA,11/21/16,94.05,94.66,93.00,93.41,8934303,0.02,0.02%
BABA,11/18/16,94.85,95.30,92.67,93.39,10032576,-0.68,-0.72%
BABA,11/17/16,94.71,94.98,93.64,94.07,10379339,1.21,1.30%
BABA,11/16/16,91.39,93.68,91.33,92.86,13077735,1.86,2.04%
BABA,11/15/16,91.00,93.49,90.75,91.00,16719682,1.23,1.37%
BABA,11/14/16,92.45,92.54,87.88,89.77,27343537,-3.22,-3.46%
BABA,11/11/16,93.86,94.09,91.10,92.99,23725758,-1.35,-1.43%
BABA,11/10/16,98.34,98.50,92.22,94.34,27335919,-2.33,-2.41%
BABA,11/09/16,97.38,97.55,95.80,96.67,20934438,-3.18,-3.18%
BABA,11/08/16,99.39,99.99,98.36,99.85,8069378,0.50,0.50%
BABA,11/07/16,100.07,100.62,99.16,99.35,11185472,1.78,1.82%
BABA,11/04/16,96.90,98.79,96.67,97.57,9048524,-0.18,-0.18%
BABA,11/03/16,98.04,99.30,96.46,97.75,17410462,-0.76,-0.77%
BABA,11/02/16,103.85,104.10,97.30,98.51,37055264,-2.64,-2.61%
BABA,11/01/16,100.43,101.24,99.21,101.15,21274173,-0.54,-0.53%
BABA,10/31/16,102.65,103.21,101.42,101.69,15837333,-0.24,-0.24%
BABA,10/28/16,102.35,103.05,101.55,101.93,8479491,-0.45,-0.44%
BABA,10/27/16,103.38,104.11,101.85,102.38,8806092,-0.40,-0.39%
BABA,10/26/16,103.68,104.00,102.70,102.78,7579156,-1.44,-1.38%
BABA,10/25/16,104.86,105.20,104.02,104.22,8984458,-0.28,-0.27%
BABA,10/24/16,104.98,105.30,103.55,104.50,10897348,0.56,0.54%
BABA,10/21/16,103.70,103.94,102.75,103.94,8073095,0.09,0.09%
BABA,10/20/16,104.20,104.74,103.57,103.85,7105156,-0.08,-0.08%
BABA,10/19/16,104.33,104.80,103.65,103.93,8915046,0.59,0.57%
BABA,10/18/16,104.47,104.99,103.31,103.34,11100158,0.50,0.49%
BABA,10/17/16,101.50,103.47,101.28,102.84,10350143,0.99,0.97%
BABA,10/14/16,104.27,104.70,101.03,101.85,12789498,-0.30,-0.29%
BABA,10/13/16,102.06,102.55,99.00,102.15,22388647,-1.47,-1.42%
BABA,10/12/16,105.05,105.11,101.82,103.62,18434183,-1.61,-1.53%
BABA,10/11/16,107.89,107.97,104.75,105.23,14910089,-3.18,-2.93%
BABA,10/10/16,106.79,109.00,106.56,108.41,11516178,2.41,2.27%
BABA,10/07/16,106.89,107.53,105.56,106.00,8954371,-1.08,-1.01%
BABA,10/06/16,107.30,107.51,106.18,107.08,9885558,0.12,0.11%
BABA,10/05/16,105.87,107.45,105.70,106.96,13174096,1.51,1.43%
BABA,10/04/16,105.93,106.23,105.05,105.45,11068641,0.07,0.07%
BABA,10/03/16,105.45,106.29,104.98,105.38,10836322,-0.41,-0.39%
BABA,09/30/16,106.50,107.10,105.79,105.79,15551214,0.24,0.23%
BABA,09/29/16,106.51,106.69,104.57,105.55,29849661,-3.20,-2.94%
BABA,09/28/16,108.44,109.87,107.16,108.75,16258873,0.49,0.45%
BABA,09/27/16,106.52,108.49,106.37,108.26,17480678,2.37,2.24%
BABA,09/26/16,106.52,107.06,105.30,105.89,16801903,-1.82,-1.69%
BABA,09/23/16,108.25,108.40,106.71,107.71,23082976,-1.65,-1.51%
BABA,09/22/16,107.57,109.76,107.48,109.36,35623768,3.36,3.17%
BABA,09/21/16,102.46,106.19,102.21,106.00,22995058,4.55,4.48%
BABA,09/20/16,102.94,103.73,100.93,101.45,12861426,-1.58,-1.53%
BABA,09/19/16,105.16,105.50,102.19,103.03,15231439,-1.61,-1.54%
BABA,09/16/16,104.00,105.39,103.86,104.64,20363471,0.19,0.18%
BABA,09/15/16,102.62,104.48,102.53,104.45,20834726,2.05,2.00%
BABA,09/14/16,100.08,102.59,100.02,102.40,19601531,2.12,2.11%
BABA,09/13/16,100.38,101.49,98.84,100.28,20003490,-0.52,-0.52%
BABA,09/12/16,97.38,101.38,97.00,100.80,17315887,1.18,1.18%
BABA,09/09/16,101.80,102.21,99.05,99.62,21250414,-2.95,-2.88%
BABA,09/08/16,101.93,103.78,101.63,102.57,15474446,0.25,0.24%
BABA,09/07/16,103.84,104.00,102.26,102.32,15756486,-1.46,-1.41%
BABA,09/06/16,100.45,104.30,100.45,103.78,32799716,4.53,4.56%
BABA,09/02/16,97.97,99.25,99.25,99.25,17454700,1.83,1.88%
BABA,09/01/16,97.30,97.99,97.01,97.42,13386646,0.23,0.24%
BABA,08/31/16,96.14,97.20,96.01,97.19,28611495,1.19,1.24%
BABA,08/30/16,95.35,96.68,95.17,96.00,13990694,1.12,1.18%
BABA,08/29/16,94.60,95.16,94.21,94.88,8816299,-0.18,-0.19%
BABA,08/26/16,94.15,95.45,94.08,95.06,14133920,1.12,1.19%
BABA,08/25/16,93.75,94.69,93.12,93.94,13036174,0.06,0.06%
BABA,08/24/16,95.68,96.30,93.56,93.88,12722727,-1.91,-1.99%
BABA,08/23/16,95.59,96.48,95.41,95.79,9646350,0.14,0.15%
