Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
AA,12/01/16,28.78,29.42,28.60,28.88,5006186,-0.09,-0.31%
AA,11/30/16,30.06,30.44,28.85,28.97,5131539,-0.76,-2.56%
AA,11/29/16,30.02,30.50,29.73,29.73,4927684,-1.13,-3.66%
AA,11/28/16,31.48,31.80,30.70,30.86,5121217,-0.84,-2.65%
AA,11/25/16,31.24,32.19,31.11,31.70,3109628,0.19,0.60%
AA,11/23/16,,31.51,31.51,31.51,0,0.17,0.54%
AA,11/22/16,31.10,31.91,30.54,31.34,4182721,0.65,2.12%
AA,11/21/16,30.89,30.98,29.50,30.69,2986074,0.27,0.89%
AA,11/18/16,31.73,31.77,30.16,30.42,4421730,-1.43,-4.49%
AA,11/17/16,31.30,32.02,30.77,31.85,4693153,0.43,1.37%
AA,11/16/16,29.69,31.69,29.66,31.42,6150093,1.21,4.01%
AA,11/15/16,28.94,30.23,28.83,30.21,3668249,0.59,1.99%
AA,11/14/16,29.50,29.94,28.61,29.62,5156709,0.32,1.09%
AA,11/11/16,29.18,29.99,27.63,29.30,5337239,0.20,0.69%
AA,11/10/16,29.08,29.70,28.32,29.10,8189796,0.38,1.32%
AA,11/09/16,26.83,29.14,26.00,28.72,10672470,2.32,8.79%
AA,11/08/16,24.30,26.59,24.30,26.40,6469824,1.32,5.26%
AA,11/07/16,25.54,26.41,24.89,25.08,8376101,-0.12,-0.48%
AA,11/04/16,23.82,25.50,23.56,25.20,6878720,1.05,4.35%
AA,11/03/16,22.96,24.35,22.94,24.15,8083609,1.24,5.41%
AA,11/02/16,22.67,23.26,22.64,22.91,10755328,-0.09,-0.39%
AA,11/01/16,22.10,23.55,21.78,23.00,32216904,1.56,7.28%
AA,10/31/16,21.29,22.10,20.81,21.44,1937014,0.04,0.19%
AA,10/28/16,22.00,22.00,20.76,21.40,616841,0.20,0.94%
AA,10/27/16,21.00,21.75,20.71,21.20,71878,0.20,0.95%
AA,10/26/16,21.00,21.00,20.00,21.00,117516,-0.25,-1.18%
AA,10/25/16,22.16,22.50,20.64,21.25,165157,0.25,1.19%
AA,10/24/16,21.00,21.00,20.98,21.00,5930,0.00,0.00%
AA,10/21/16,21.20,21.20,20.89,21.00,10963,0.00,0.00%
AA,10/20/16,22.50,24.25,20.13,21.00,6639,-1.50,-6.67%
